Date,Company,Prev Close,Day Close,Change (%),Change (Rs.),Turnover
25-08-2025,CEYLINCO HOLD,3021.0,3020.14,-0.0285953624779864,,
22-08-2025,HVA FOODS,75.58389763111641,30.13911131380128,-60.124957486455955,,
14-08-2025,CEYLON TEA BRKRS,110.50408972279916,196.85,78.13401262263235,,
22-08-2025,RADIANT GEMS,200.0,191.95,-4.023078847388822,,
25-08-2025,RENUKA,396.0,379.48,-4.171909710309475,,
22-08-2025,AMF CO LTD,200.0,201.63,0.815550327972888,,
25-08-2025,SWISSTEK,440.0,419.16,-4.735843462949507,,
22-08-2025,UNION CHEMICALS,244.04618875903037,464.1656705634621,90.19582847154243,,
25-08-2025,RADIANT GEMS,84.9,87.4,2.9422840058541238,,
25-08-2025,CONSUMER SERVICES,406.4144846963574,138.42014733100433,-65.94113828535872,,
22-08-2025,SLT,200.0,208.46,4.232086927115224,,
22-08-2025,MAHARAJA FOODS,9.3,9.22,-0.8637158189014595,,
22-08-2025,ASIA CAPITAL,4.7,4.66,-0.9514046658886032,,
22-08-2025,MAHAWELI REACH,120.0,114.08,-4.937153833390077,,
25-08-2025,CALT,61.1,63.4,3.76,2.30,
22-08-2025,HVA FOODS,51.148278612311145,75.58389763111641,47.77407897540414,,
23-08-2025,LANKEM CEYLON,738.4193403438131,436.8509989554388,-40.83971327836051,,
16-08-2025,LANKA CERAMIC,140.429595375717,374.93,166.99057132393125,,
22-08-2025,KANDY HOTELS,17.8,17.08,-4.045965657948414,,
25-08-2025,RENUKA,396.0,406.74,2.7132314321685005,,
25-08-2025,CEYLON INV.,123.0,122.2,-0.6530960733641402,,
22-08-2025,CARSONS,839.25,837.88,-0.1634962082386479,,
25-08-2025,RENUKA HOTELS,365.7497000336648,202.63903492934972,-44.59625396529425,,
25-08-2025,RADIANT GEMS,84.9,80.4,(5.30),(4.50),
25-08-2025,CALT,61.1,59.97,-1.8549752444571723,,
25-08-2025,C T HOLDINGS,349.3803603672287,106.8256290079309,-69.42426045480975,,
25-08-2025,KANDY HOTELS,17.0,17.79,4.644705997571244,,
22-08-2025,NAT. DEV. BANK,300.0,313.12,4.374180986516638,,
09-08-2025,LMF,62.24855439599872,154.97,148.94871283396827,,
15-08-2025,DIPPED PRODUCTS,39.23814253619256,85.83,118.7387039239396,,
22-08-2025,MYLAND,156.0,151.31,-3.007632365144545,,
22-08-2025,CEYLON GUARDIAN,231.0,228.84,-0.9366776903623216,,
22-08-2025,FORT LAND,516.0,514.22,-0.3442441001037135,,
25-08-2025,CONSUMER SERVICES,623.84,610.6,-2.1224243718856983,,
22-08-2025,CEYLINCO HOLD,3199.5,3021.0,(5.58),(178.50),
16-08-2025,CEYLON GUARDIAN,291.1275239786133,171.17,-41.205550220587845,,
22-08-2025,UNION CHEMICALS,729.7381785350625,321.1076853907458,-55.99686369221297,,
22-08-2025,UNION CHEMICALS,968.0,989.11,2.180860196989972,,
03-08-2025,AMF CO LTD,88.51451305829367,189.1,113.64041455597275,,
22-08-2025,LAXAPANA,426.0,417.61,-1.9690968563016744,,
25-08-2025,CHEMANEX,127.19815493392154,82.22984951631535,-35.35295416900259,,
22-08-2025,CARGO BOAT,145.5,146.04,0.3707421590332602,,
25-08-2025,CALT,61.1,61.56,0.745334005547921,,
25-08-2025,UNION CHEMICALS,48.9412090821385,109.46,123.65793745916778,,
22-08-2025,MYLAND,277.484037581972,119.50141345648377,-56.93395032815837,,
16-08-2025,JKH,448.1979932077346,223.15,-50.21081428725218,,
25-08-2025,CEYLON PRINTERS,382.75,392.34,2.5046874450185443,,
25-08-2025,EXTERMINATORS,792.0,757.26,-4.386790171649322,,
22-08-2025,CIC,242.0,234.26,-3.198629728677937,,
25-08-2025,SOFTWARE & SERVICES,875.05,885.17,1.1561510938878865,,
13-08-2025,BALANGODA,551.7715677494621,302.71,-45.13918645400464,,
25-08-2025,CEYLON INV.,123.0,126.99,3.2435044724934947,,
22-08-2025,DIPPED PRODUCTS,100.0,99.98,-0.022742877849077,,
22-08-2025,LIGHTHOUSE HOTEL,110.0,108.8,-1.0945401696006685,,
23-08-2025,RICHARD PIERIS,587.862864941517,312.47612983731324,-46.84540417969765,,
22-08-2025,UNION CHEMICALS,968.0,962.21,-0.5981922564964295,,
14-08-2025,DIPPED PRODUCTS,47.75072524089901,140.6,194.4366613129203,,
22-08-2025,CIC,242.0,241.6,-0.1645356144268985,,
02-08-2025,HATTON,93.1992213948879,234.2,151.2906013679409,,
10-08-2025,CEYLON TEA BRKRS,216.53809009020637,77.56,-64.18311612462028,,
08-08-2025,CONSUMER SERVICES,33.108589854278875,19.24,-41.88500721618872,,
22-08-2025,RADIANT GEMS,200.0,193.63,-3.185528027505345,,
25-08-2025,HAYLEYS FIBRE,64.0,60.93,-4.802436708141928,,
22-08-2025,SLT,200.0,192.47,-3.763632326619861,,
25-08-2025,LOLC FINANCE,600.0,592.61,-1.2319595775268477,,
25-08-2025,FORT LAND,921.3994842726036,542.4203287160319,-41.13081915340508,,
25-08-2025,CEYLON PRINTERS,382.75,364.5,(4.77),(18.25),
22-08-2025,AUTODROME,155.0,150.02,-3.2158142338104003,,
22-08-2025,LIGHTHOUSE HOTEL,110.0,106.65,-3.0440732893341096,,
25-08-2025,CEYLINCO HOLD,3021.0,3123.78,3.402337477712363,,
22-08-2025,LANKA CERAMIC,368.3744131365685,216.96547353246237,-41.10191538953978,,
22-08-2025,MAHAWELI REACH,120.0,117.0,-2.501656979841869,,
15-08-2025,CENTRAL FINANCE,70.81022881857,47.89,-32.36149984544419,,
25-08-2025,CALT,61.1,61.93,1.3582933762484697,,
25-08-2025,HATTON,300.0,298.24,-0.5872090931452947,,
23-08-2025,RICHARD PIERIS,445.5762314963168,587.862864941517,31.933174031159346,,
25-08-2025,LMF,184.0,190.56,3.566151283141213,,
22-08-2025,CARSONS,839.25,832.13,-0.8489282314506745,,
25-08-2025,CEYLON PRINTERS,382.75,369.86,-3.367800340499285,,
08-08-2025,CARGO BOAT,87.66653818281286,53.86,-38.56647049713264,,
25-08-2025,HATTON,300.0,307.55,2.517945873672564,,
25-08-2025,SERENDIB HOTELS,22.5,23.58,4.784443921535695,,
21-08-2025,CEYLON INV.,113.86661401043078,326.63,186.84930166037225,,
25-08-2025,LOLC FINANCE,600.0,601.59,0.2657846665929373,,
22-08-2025,LOLC FINANCE,264.0,271.47,2.829481227345503,,
22-08-2025,CEYLON GUARDIAN,100.0,102.44,2.4430371733736607,,
25-08-2025,HOTELS CORP.,216.98380305710228,396.8385955858689,82.88857969801339,,
25-08-2025,JKH,845.705627797868,570.2204004102729,-32.574600231162094,,
22-08-2025,MYLAND,156.0,151.83,-2.670854391109666,,
22-08-2025,AUTODROME,155.0,157.36,1.5219292495413628,,
25-08-2025,ASIRI,674.0,676.27,0.3373934756045313,,
25-08-2025,HOTELS CORP.,33.9,33.15,-2.207316677946693,,
25-08-2025,RENUKA HOTELS,222.0,241.5,8.78,19.50,
25-08-2025,CEYLINCO HOLD,3021.0,3030.87,0.3266458740362399,,
25-08-2025,UNITED MOTORS,140.0,142.66,1.899459106135572,,
22-08-2025,LOLC FINANCE,264.0,271.83,2.967233633093648,,
25-08-2025,CEYLINCO HOLD,3021.0,2950.42,-2.336223585699761,,
25-08-2025,CEYLINCO HOLD,3021.0,2932.11,-2.942294780456286,,
22-08-2025,ASIA ASSET,600.0,622.96,3.827368389822446,,
22-08-2025,UNION CHEMICALS,968.0,961.0,36,38.25,
07-08-2025,CARGO BOAT,484.9562746007581,294.66,-39.24063962991613,,
25-08-2025,MULLERS,1.6,1.64,2.5393768444142406,,
25-08-2025,YORK ARCADE,172.0,177.54,3.222567285905223,,
25-08-2025,FORT LAND,486.4218057867698,921.3994842726036,89.42396769862587,,
22-08-2025,CEYLON PRINTERS,421.5,401.01,-4.861422112304509,,
25-08-2025,CENTRAL FINANCE,268.0,270.93,1.0930371895650737,,
25-08-2025,CIC,43.90921906615611,20.10834135454579,-54.20473927297722,,
25-08-2025,RICHARD PIERIS,176.73956902680098,300.3354552680833,69.93107820837795,,
22-08-2025,BALANGODA,89.9,93.21,3.6867971774447046,,
25-08-2025,CALT,100.0,104.19,4.186488090479484,,
25-08-2025,SERENDIB HOTELS,22.5,21.77,-3.2255385253125644,,
22-08-2025,ASIA CAPITAL,4.7,4.84,2.9055623876263725,,
22-08-2025,HUNTERS,64.01799068407092,110.22032819672083,72.17086481307832,,
22-08-2025,CARSONS,839.25,845.94,0.7967043519753956,,
22-08-2025,ASIA ASSET,600.0,585.45,-2.4253466746807426,,
25-08-2025,RENUKA,396.0,409.64,3.445026278984836,,
22-08-2025,LOLC FINANCE,264.0,271.86,2.977045624757104,,
22-08-2025,CEYLINCO HOLD,130.82903629863154,192.1509377987492,46.87178262182085,,
22-08-2025,LANKA VENTURES,88.6,92.0,3.8361107123102833,,
22-08-2025,LAXAPANA,426.0,415.55,-2.4526038995225785,,
22-08-2025,ALPHA FIRE,388.9059268670283,517.4481406154763,33.05226402281036,,
22-08-2025,CARGO BOAT,145.5,143.95,-1.067990561684616,,
05-08-2025,CARGO BOAT,39.45057394837869,87.67,122.21866352952192,,
22-08-2025,SLT,200.0,63.8,4,0.20,
25-08-2025,YORK ARCADE,172.0,173.04,0.6068479850895612,,
25-08-2025,LANKA HOSPITALS,400.0,405.13,1.2833601688309848,,
22-08-2025,MASKELIYA,200.0,89.0,2,1.00,
25-08-2025,LANKA CERAMIC,120.0,118.43,-1.310840841199238,,
25-08-2025,SWISSTEK,440.0,425.46,-3.3054221435096265,,
16-08-2025,SOFTWARE & SERVICES,426.9945729380312,199.66,-53.23966927804581,,
04-08-2025,CEYLINCO HOLD,172.00921768354732,302.48,75.84931519514308,,
21-08-2025,LMF,269.0288289491709,86.83,-67.72517066936055,,
22-08-2025,NAT. DEV. BANK,300.0,313.07,4.356017417313167,,
25-08-2025,CEYLINCO HOLD,3021.0,3024.95,0.1306915271906472,,
22-08-2025,LAUGFS GAS,33.5,33.93,1.2789441494863605,,
25-08-2025,CEYLINCO HOLD,3021.0,2949.89,-2.353808114016079,,
25-08-2025,RENUKA,396.0,381.42,-3.6827540263894623,,
22-08-2025,HVA FOODS,3.3,3.24,-1.8963662411592064,,
22-08-2025,LAXAPANA,426.0,408.25,-4.167155888047404,,
25-08-2025,RENUKA,396.0,402.73,1.6985904415215716,,
22-08-2025,ASIA CAPITAL,4.7,4.5,(4.26),(0.20),
25-08-2025,TAL LANKA,200.0,204.61,2.3049636095879027,,
22-08-2025,CEYLON GUARDIAN,100.0,98.61,-1.39115087505693,,
25-08-2025,AMBEON HOLDINGS,532.0,548.72,3.143009836715878,,
22-08-2025,NAT. DEV. BANK,300.0,300.0,-0.0008199943734821,,
06-08-2025,HUNTERS,156.5986937178891,82.38,-47.3953720774532,,
22-08-2025,MAHARAJA FOODS,9.3,8.92,-4.052194921545883,,
22-08-2025,CONSUMER SERVICES,405.6708465847273,607.46134323496,49.742420079991454,,
25-08-2025,MASKELIYA,316.76186448218857,486.41570225208966,53.55879504221086,,
21-08-2025,CHEMANEX,146.84627437263856,323.64,120.39537319172535,,
08-10-2025,AMBEON HOLDINGS,58.29287740578399,24.05991355457546,-58.725809009064,,
21-08-2025,LANKEM CEYLON,150.3405995934761,297.024356729273,97.5676281273539,,
22-08-2025,TANGERINE,128.25,133.2,3.857823579196284,,
25-08-2025,SINGER FINANCE,940.0,957.83,1.896886806622911,,
25-08-2025,RENUKA,396.0,383.55,-3.144259755040704,,
22-08-2025,CEYLINCO HOLD,3199.5,3210.74,0.3513020031969294,,
22-08-2025,MAHARAJA FOODS,9.3,9.66,3.88686327967015,,
25-08-2025,DOCKYARD,225.59094797125172,401.99177406686744,78.19499305357563,,
22-08-2025,ASIA ASSET,600.0,580.74,-3.2096675532887744,,
22-08-2025,LIGHTHOUSE HOTEL,110.0,112.94,2.66854526976098,,
25-08-2025,SERENDIB HOTELS,22.5,22.34,-0.7227024568403895,,
25-08-2025,CIC,522.0,135.0,4,0.25,
22-08-2025,CHEMANEX,204.0,207.28,1.607129310482036,,
22-08-2025,CEYLINCO HOLD,3199.5,3093.61,-3.3096248363744896,,
25-08-2025,SINGER FINANCE,940.0,967.28,2.902377472272404,,
22-08-2025,CEYLON PRINTERS,421.5,414.9,-1.5651113506186531,,
25-08-2025,HOTELS CORP.,33.9,33.29,-1.7872944499427934,,
08-02-2025,CARSONS,163.67540977108493,94.40111493172442,-42.32419209229228,,
22-08-2025,MYLAND,156.0,161.92,3.796014967117621,,
11-08-2025,AMF CO LTD,48.8215200091102,74.57,52.733121141082535,,
22-08-2025,HVA FOODS,3.3,3.4,2.9406757123161933,,
22-08-2025,KANDY HOTELS,17.8,17.7,-0.5742919333829066,,
25-08-2025,ORIENT FINANCE,53.0,50.73,-4.27718485205552,,
22-08-2025,CEYLINCO HOLD,3199.5,3279.54,2.5016679556142307,,
25-08-2025,SERENDIB HOTELS,22.5,23.49,4.414396085880876,,
25-08-2025,COMMERCIAL,590.0,619.44,4.989845951471732,,
25-08-2025,RENUKA HOTELS,55.54143283236337,86.14065281132451,55.09260099809906,,
13-08-2025,ABANS,326.6738095571366,136.26,-58.28793731844587,,
25-08-2025,CEYLON GUARDIAN,217.29776639275102,287.5143916164291,32.31355130303839,,
22-08-2025,GREENTECH ENERGY,3.7,3.81,2.910733814448929,,
25-08-2025,SERENDIB HOTELS,22.5,23.36,3.833323435247868,,
25-08-2025,C T HOLDINGS,148.0,151.38,2.281083903440927,,
25-08-2025,CEYLON GUARDIAN,287.5143916164291,125.9394974612142,-56.19715007893268,,
25-08-2025,NAT. DEV. BANK,16.53418200760332,31.89,92.88120804363086,,
25-08-2025,RENUKA HOTELS,198.88969620514365,313.50665121663565,57.628402676663036,,
25-08-2025,KELANI TYRES,104.75,103.74,-0.963316182335956,,
25-08-2025,CEYLON PRINTERS,382.75,377.6,-1.345741196977528,,
25-08-2025,PEGASUS HOTELS,37.6,37.53,-0.1846044685654915,,
22-08-2025,SOFTWARE & SERVICES,894.29,904.88,1.1844347193367692,,
25-08-2025,SERENDIB HOTELS,22.5,22.47,-0.1438624641377339,,
25-08-2025,ASIRI,674.0,654.91,-2.831908934135088,,
25-08-2025,SERENDIB HOTELS,22.5,22.94,1.936770364519221,,
23-08-2025,LANKA CERAMIC,26.096869967519,59.74,128.90351255358422,,
22-08-2025,SOFTWARE & SERVICES,894.29,928.0,3.769617730890676,,
22-08-2025,HUNTERS,110.22032819672083,57.47783132024835,-47.85187790616797,,
22-08-2025,ASIA SIYAKA,7.0,7.22,3.2127517728616937,,
25-08-2025,HAYLEYS FIBRE,64.0,62.18,-2.8508873026270534,,
25-08-2025,ALPHA FIRE,28.9,27.77,-3.920562853535357,,
25-08-2025,HAYLEYS FIBRE,56.51747584070312,122.75,117.18171745567884,,
25-08-2025,MYLAND,195.853684780972,317.13588106409793,61.92489889519249,,
22-08-2025,CEYLON TEA BRKRS,7.1,6.77,-4.664655979163709,,
22-08-2025,KANDY HOTELS,17.8,18.66,4.844004993061018,,
22-08-2025,SLT,200.0,192.03,-3.986808180368101,,
12-08-2025,JKH,155.49033209108126,448.2,188.24814197785275,,
25-08-2025,MULLERS,1.6,1.66,3.5073068458603736,,
22-08-2025,HUNTERS,646.0,620.23,-3.989541889893533,,
22-08-2025,CONSUMER SERVICES,622.8,636.24,2.1582531879403755,,
25-08-2025,LAUGFS GAS,102.0,98.93,-3.007859775012358,,
25-08-2025,AMF CO LTD,734.0,762.21,3.843765470229712,,
25-08-2025,ASIRI,674.0,707.44,4.961636931702632,,
25-08-2025,LANKEM CEYLON,842.0,837.78,-0.5013530463858027,,
25-08-2025,RENUKA FOODS,17.4,18.09,3.955628481318387,,
22-08-2025,MAHAWELI REACH,811.4477126825343,348.25923031043743,-57.081741082350156,,
22-08-2025,HVA FOODS,3.3,3.33,0.9040372565390618,,
22-08-2025,AMF CO LTD,200.0,196.73,-1.6353883742278774,,
22-08-2025,CEYLON PRINTERS,421.5,425.8,1.0201000814808765,,
25-08-2025,ACCESS ENG SL,260.1281307076662,92.70178129794449,-64.3630310010095,,
22-08-2025,MAHAWELI REACH,120.0,115.59,-3.677312849015183,,
25-08-2025,LAXAPANA,100.0,97.43,-2.571243219723616,,
25-08-2025,ALPHA FIRE,28.9,29.07,0.593563681164273,,
25-08-2025,RENUKA HOTELS,222.0,219.19,-1.267401855372411,,
25-08-2025,AMANA LIFE,908.0,57.0,8,7.00,
25-08-2025,LMF,184.0,177.09,-3.756690246215716,,
01-08-2025,RENUKA HOTELS,139.33368131049104,319.37,129.2123585697168,,
22-08-2025,PEGASUS HOTELS,182.019392389501,74.02954496462716,-59.32875942898861,,
04-08-2025,CARSONS,60.20305376631539,41.23,-31.51753109482752,,
22-08-2025,SLT,200.0,198.74,-0.6296000799474468,,
25-08-2025,ASIRI,674.0,707.64,4.991703418130808,,
22-08-2025,ASIA ASSET,600.0,594.7,-0.8837521560587378,,
22-08-2025,MASKELIYA,200.0,197.81,-1.0961081509713977,,
25-08-2025,SOFTWARE & SERVICES,875.05,894.29,989.07,967.80,
22-08-2025,RENUKA,465.5865403991456,259.47849656138567,-44.26847126230588,,
22-08-2025,CEYLINCO HOLD,3199.5,3081.43,-3.690262570058259,,
25-08-2025,ALPHA FIRE,28.9,27.61,-4.454907225862804,,
25-08-2025,COMMERCIAL,590.0,608.35,3.1097243101914334,,
22-08-2025,ASIA SIYAKA,7.0,6.75,-3.591663108496164,,
25-08-2025,LANKA HOSPITALS,400.0,409.92,2.4812080011092625,,
22-08-2025,CONSUMER SERVICES,622.8,620.36,-0.3911003037228333,,
25-08-2025,CEYLON PRINTERS,382.75,373.42,-2.4364649807866257,,
22-08-2025,ASIA SIYAKA,7.0,7.1,1.3969777992830377,,
25-08-2025,AMF CO LTD,734.0,746.06,1.6427240888811712,,
22-08-2025,CARSONS,839.25,812.16,-3.227906201787605,,
25-08-2025,JKH,900.0,870.85,-3.2391736696828377,,
13-08-2025,CARSONS,378.8904318847737,189.5,-49.98516085868821,,
25-08-2025,AMBEON HOLDINGS,532.0,532.02,0.00423617720232,,
22-08-2025,CONSUMER SERVICES,622.8,633.92,1.785392442143758,,
25-08-2025,JKH,900.0,908.25,0.9165316033333504,,
22-08-2025,CEYLON GUARDIAN,100.0,100.63,0.6340836448385412,,
25-08-2025,HOTELS CORP.,33.9,33.64,-0.7682727077841012,,
22-08-2025,VALLIBEL ONE,280.0,277.91,-0.7475095750587277,,
19-08-2025,ASIA CAPITAL,142.21096103900948,267.31,87.96709310354034,,
25-08-2025,RENUKA,396.0,393.02,-0.7522974896436914,,
25-08-2025,AMANA LIFE,908.0,942.76,3.8287070263758167,,
22-08-2025,HNB,542.0,557.32,2.826550110555796,,
25-08-2025,MULLERS,1.6,1.62,1.379304895796655,,
25-08-2025,E B CREASY,300.0,295.42,-1.5260798236749795,,
25-08-2025,SERENDIB HOTELS,22.5,21.7,-3.564552440562321,,
25-08-2025,PEGASUS HOTELS,139.3875941265382,213.42704619642348,53.11767703133688,,
22-08-2025,RICHARD PIERIS,800.0,833.36,4.169611131024887,,
25-08-2025,PEGASUS HOTELS,37.6,39.41,4.812074187185617,,
25-08-2025,LAXAPANA,405.7625969115749,580.4835821047278,43.05990412202253,,
22-08-2025,HNB,542.0,518.98,-4.246532701415477,,
25-08-2025,COMMERCIAL,590.0,569.87,-3.412420848879166,,
22-08-2025,KANDY HOTELS,17.8,17.86,0.3391229853894009,,
25-08-2025,AMF CO LTD,734.0,769.94,4.896928677865223,,
25-08-2025,LIGHTHOUSE HOTEL,402.0,398.22,-0.9401523417307844,,
22-08-2025,LAUGFS GAS,33.5,34.72,3.645658162598753,,
22-08-2025,ASIA CAPITAL,4.7,4.74,0.8988245091703089,,
22-08-2025,UNION CHEMICALS,968.0,996.32,2.9253976762133678,,
25-08-2025,KELANI TYRES,191.6437908214497,90.42,-52.81789440683338,,
22-08-2025,HVA FOODS,3.3,3.42,3.641451990074426,,
22-08-2025,HVA FOODS,3.3,3.44,4.094436640366311,,
22-08-2025,GREENTECH ENERGY,216.64356049499202,149.31165654080846,-31.079577809902187,,
14-08-2025,LMF,154.96697492659135,63.2,-59.21644553010369,,
25-08-2025,CEYLON TEA BRKRS,265.1587052372315,422.18242961109394,59.21877022041454,,
25-08-2025,MYLAND,317.13588106409793,194.7437524419188,-38.592961544279454,,
22-08-2025,HUNTERS,152.89827272493457,88.42491233676616,-42.167487728364726,,
25-08-2025,SOFTLOGIC,466.0,444.81,-4.547416861294486,,
25-08-2025,LOLC FINANCE,600.0,6.0,2,0.10,
22-08-2025,CONSUMER SERVICES,622.8,622.99,696.87,696.65,
22-08-2025,MYLAND,156.0,151.59,-2.8249466631216613,,
25-08-2025,CEYLON PRINTERS,382.75,401.26,4.836918584171766,,
25-08-2025,ABANS,436.0,944.0,6,16.00,
05-08-2025,CONSUMER SERVICES,293.6829763953283,75.0,-74.46330164568093,,
22-08-2025,GREENTECH ENERGY,3.7,3.82,3.239170278274891,,
25-08-2025,AMBEON HOLDINGS,532.0,517.63,-2.700816291383674,,
22-08-2025,TESS AGRO,149.9994806057956,241.09116436217784,60.72799944939453,,
22-08-2025,LAUGFS GAS,33.5,33.88,1.120470796577556,,
22-08-2025,CHEMANEX,204.0,166.5,4,1.50,
24-08-2025,ASIRI,464.6866420327036,249.88,-46.2267109895119,,
25-08-2025,RADIANT GEMS,84.9,82.09,-3.3118999421543585,,
22-08-2025,AUTODROME,155.0,160.4,3.4860655189877967,,
22-08-2025,LAUGFS GAS,239.3423162730879,139.44,-41.73867021925531,,
25-08-2025,LAXAPANA,100.0,101.4,1.396055611776818,,
22-08-2025,KANDY HOTELS,500.1861511499637,195.78286764420176,-60.857999128108005,,
25-08-2025,KELANI TYRES,104.75,109.16,4.2127118261930345,,
22-08-2025,ASIA ASSET,600.0,586.02,-2.330137968208267,,
04-08-2025,SINGER FINANCE,13.121237314337993,33.41,154.61262099313163,,
25-08-2025,LAXAPANA,100.0,98.56,-1.4391573021235726,,
18-08-2025,NAT. DEV. BANK,31.89132999639794,18.93,-40.628213879,,
22-08-2025,CEYLINCO HOLD,3199.5,3256.01,1.7661723355250647,,
22-08-2025,CEYLINCO HOLD,3199.5,3239.7,1.2564991294145311,,
22-08-2025,CIC,242.0,245.47,1.43295134851508,,
22-08-2025,LOLC FINANCE,264.0,275.29,4.277457330754073,,
22-08-2025,CEYLON PRINTERS,421.5,412.76,-2.074118377597181,,
25-08-2025,PEGASUS HOTELS,37.6,36.96,-1.7094863707974262,,
22-08-2025,HVA FOODS,3.3,3.37,2.0193343299053463,,
03-08-2025,UNION CHEMICALS,109.46089880068983,30.86,-71.81146881864626,,
22-08-2025,LAXAPANA,426.0,435.68,2.273099955366648,,
22-08-2025,LANKA VENTURES,88.6,84.84,-4.243748866538248,,
19-08-2025,GREENTECH ENERGY,144.39094240960412,223.42,54.72941236248012,,
22-08-2025,LAUGFS GAS,33.5,31.4,(6.27),(2.10),
25-08-2025,SOFTLOGIC,466.0,485.99,4.289824151942067,,
22-08-2025,DOCKYARD,425.37624736551265,775.513678396881,82.31240770961668,,
22-08-2025,ASIA CAPITAL,4.7,4.83,2.822526718768076,,
02-08-2025,LOLC FINANCE,152.00589947285897,103.87,-31.665420543967333,,
25-08-2025,HOTELS CORP.,33.9,33.4,-1.4642487636772494,,
25-08-2025,AMANA LIFE,908.0,922.62,1.609729329453419,,
22-08-2025,LAUGFS GAS,33.5,34.26,2.2676160368538687,,
16-08-2025,RENUKA FOODS,60.09952922045196,163.66,172.30916982303222,,
25-08-2025,LMF,184.0,188.03,2.192080943231253,,
25-08-2025,PEGASUS HOTELS,37.6,37.69,0.2321305497087493,,
22-08-2025,CEYLON GUARDIAN,100.0,102.87,2.870695027239316,,
22-08-2025,FORT LAND,516.0,88.0,6,1.80,
25-08-2025,LANKA HOSPITALS,400.0,401.94,0.4847342117539623,,
25-08-2025,HAYLEYS FIBRE,64.0,62.2,-2.809333836876211,,
25-08-2025,DOCKYARD,190.0,193.92,2.06232498531782,,
17-08-2025,MULLERS,85.03495231202004,32.00412986548931,-62.36355875398616,,
22-08-2025,TESS AGRO,1.2,1.16,-2.994214508049986,,
22-08-2025,CEYLON GUARDIAN,100.0,100.13,0.1258390313251043,,
23-08-2025,AMANA LIFE,6.882178862301459,13.64,98.14521093809782,,
25-08-2025,ABANS,436.0,453.26,3.9586693915786793,,
25-08-2025,RENUKA HOTELS,211.28227251073926,365.7497000336648,73.10950686365517,,
25-08-2025,CENTRAL FINANCE,268.0,269.92,0.7161268946989985,,
22-08-2025,UNION CHEMICALS,968.0,999.8,3.2850515005224974,,
22-08-2025,SAMSON INTERNAT.,404.0,416.87,3.185787006408244,,
22-08-2025,GREENTECH ENERGY,3.7,3.54,-4.199363373397738,,
22-08-2025,TESS AGRO,1.2,1.22,1.6518760088993787,,
25-08-2025,CEYLON INV.,123.0,127.9,3.983590189198619,,
25-08-2025,COMMERCIAL,590.0,607.11,2.900618394149156,,
22-08-2025,ACCESS ENG SL,732.0,57.3,4,0.30,
25-08-2025,ABANS,436.0,438.14,0.4913099536682965,,
22-08-2025,CHEMANEX,204.0,195.68,-4.077815243211455,,
22-08-2025,ASIA ASSET,47.19311456107843,17.53361460928536,-62.84709163114685,,
22-08-2025,CIC,242.0,241.84,-0.0649081733940004,,
22-08-2025,HVA FOODS,3.3,3.38,2.3695713166969874,,
25-08-2025,RICHARD PIERIS,56.57071839012493,113.24,100.18122358714812,,
22-08-2025,GREENTECH ENERGY,147.29713648722822,216.64356049499202,47.07927503653587,,
22-08-2025,CEYLON PRINTERS,421.5,416.58,-1.166164892726449,,
25-08-2025,SOFTLOGIC,466.0,479.91,2.9849453352656248,,
22-08-2025,MAHARAJA FOODS,468.04942787815185,772.6222579490684,65.07279187406817,,
22-08-2025,HUNTERS,646.0,652.48,1.0035444118686314,,
25-08-2025,HAYLEYS FIBRE,64.0,63.08,-1.435996143849937,,
21-08-2025,ASIA CAPITAL,267.30980953963444,161.88,-39.44048972723839,,
25-08-2025,CEYLON INV.,123.0,128.5,4.47,5.50,
18-08-2025,LANKEM CEYLON,35.136866977405575,93.83,167.0413145687607,,
25-08-2025,FORT LAND,258.5847267387096,138.79677313674136,-46.324450447148635,,
25-08-2025,LANKEM CEYLON,842.0,801.77,-4.778152579696984,,
22-08-2025,LOLC FINANCE,382.1805795606475,524.4231113996188,37.21867081851529,,
22-08-2025,SLT,200.0,190.57,-4.712820891425839,,
14-08-2025,SINGER FINANCE,811.8543991750854,377.5505102237039,-53.495292923542934,,
22-08-2025,CHEMANEX,204.0,202.81,-0.5848367531225174,,
25-08-2025,CALT,61.1,61.36,0.4223697513085973,,
22-08-2025,LAXAPANA,426.0,439.35,3.1346239313472424,,
21-08-2025,DIPPED PRODUCTS,470.0541366629609,101.66,-78.37242159574342,,
09-08-2025,LOLC FINANCE,102.815812106864,177.53,72.67074877093133,,
04-08-2025,LAUGFS GAS,78.20356835386097,139.83,78.79647623673215,,
25-08-2025,UNITED MOTORS,140.0,136.51,-2.4902718452014563,,
08-08-2025,ASIA SIYAKA,70.06723513012336,190.54,171.93781394424076,,
25-08-2025,SWISSTEK,440.0,444.27,0.9699971310066546,,
20-08-2025,ASIA CAPITAL,121.58784888145972,43.61,-64.13015234650169,,
22-08-2025,AUTODROME,155.0,158.55,2.2884764383170517,,
25-08-2025,CENTRAL FINANCE,268.0,271.9,1.4551148547869932,,
25-08-2025,LOLC FINANCE,600.0,578.83,-3.5288031585361592,,
12-08-2025,SOFTLOGIC,201.6537832985032,75.74,-62.44282685409381,,
22-08-2025,CONSUMER SERVICES,622.8,617.18,-0.9021560625478128,,
01-08-2025,LOLC FINANCE,149.91644877539628,100.31,-33.08846692871843,,
